Datum,Wochentag,DatumNEU,KW,Std.,Log,Schicht,Zeit von,Zeit bis,Dauer Arbeits-zeit,Anzahl MA,Menge N.i. O.,Menge i. O. L4,Menge i. O. L5,Menge Gesamt (Stück),Dauer Org-Mangel,Dauer Anlagen-Ausfall,Störung aufgrund Vormaterial,Dauer Anlagen-Ausfall intern,Dauer Logistik- Defizite,Station/ OP,Bemerkung,Anzahl/ Std.,Fehlercode,Sollzeit/ Stück (Min),Takt Gesamt,Leistung Sollzeit zu Gesamtzeit,Anlagen-Laufzeit (- Org-Mangel),Takt Gesamt2,Leistung Anlage inkl. Anl. ausfall,Anlagen-Laufzeit (- Anlagen-ausfall),Takt Gesamt3,Leistung eff. Anlage ohne Anl.-Ausfall,Produktionszeit(min)/ Std.,Takt Gesamt4,Leistung inkl. defizite,Unnamed: 36,Zeit_von_min,Zeit_bis_min,Bemerkung_norm,Bemerkung_std
2024-06-25,3,2023-03-30,2023/13,,,s,20:00:00,21:00:00,59.99999999999995,5.0,,,6.0,6.0,,,,,,,,,,8.5,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,49.99999999999995,8.333333333333325,1.020000000000001,49.99999999999995,8.333333333333325,1.020000000000001,0.0,1200.0,1260.0,,
,3,2023-03-30,2023/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-06-25,3,2023-03-30,2023/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-07-10,2023-04-20 00:00:00,2023-04-21,2023-04-22 00:00:00,2023-04-23,2023-04-24,f,08:00:00,09:00:00,60.00000000000003,5.0,,4,,4.0,,5.0,,,,,Stirnwand von Draußen komplettiert,1.0,,8.5,15.000000000000007,0.5666666666666664,60.00000000000003,15.000000000000007,0.5666666666666664,35.00000000000003,8.750000000000007,0.9714285714285706,35.00000000000003,8.750000000000007,0.9714285714285706,0.0,480.0,540.0,stirnwand von draußen komplettiert,stirnwand von draußen komplettiert
2024-08-12,2023-04-27 00:00:00,2023-04-28,2023-04-29 00:00:00,2023-04-30,2023-05-01,s,20:00:00,21:00:00,59.99999999999995,6.0,,,6.0,6.0,,,,,,,,,,8.5,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,0.0,1200.0,1260.0,,
2024-09-09,2023-05-16 00:00:00,2023-05-17,2023-05-18 00:00:00,2023-05-19,2023-05-20,s,17:30:00,18:00:00,30.000000000000053,4.0,,1,1.0,2.0,,,,,,,,,,8.5,15.000000000000027,0.5666666666666657,30.000000000000053,15.000000000000027,0.5666666666666657,30.000000000000053,15.000000000000027,0.5666666666666657,30.000000000000053,15.000000000000027,0.5666666666666657,0.0,1050.0,1080.0,,
2024-01-08,1,2024-01-08,2024/02,,,f,04:45:00,06:00:00,75.00000000000001,5.0,,,6.0,6.0,,,,15.0,,,Wartungsplan,,,8.5,12.500000000000002,0.6799999999999999,75.00000000000001,12.500000000000002,0.6799999999999999,60.000000000000014,10.000000000000002,0.8499999999999999,60.000000000000014,10.000000000000002,0.8499999999999999,0.0,285.0,360.0,wartungsplan,wartungsplan
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,s,14:00:00,15:00:00,59.99999999999995,6.0,,,6.0,6.0,,,,,,,,,,8.5,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,0.0,840.0,900.0,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,s,15:00:00,16:00:00,59.99999999999995,6.0,,,6.0,6.0,,,,,,,,,,8.5,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,0.0,900.0,960.0,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,s,16:00:00,17:00:00,60.00000000000011,6.0,,,5.0,5.0,,,,,,,,,,8.5,12.000000000000021,0.708333333333332,60.00000000000011,12.000000000000021,0.708333333333332,60.00000000000011,12.000000000000021,0.708333333333332,60.00000000000011,12.000000000000021,0.708333333333332,0.0,960.0,1020.0,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,s,17:00:00,17:30:00,29.999999999999893,6.0,,,2.0,2.0,,,,,,,,,,8.5,14.999999999999947,0.5666666666666687,29.999999999999893,14.999999999999947,0.5666666666666687,29.999999999999893,14.999999999999947,0.5666666666666687,29.999999999999893,14.999999999999947,0.5666666666666687,0.0,1020.0,1050.0,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,s,19:00:00,20:00:00,60.00000000000011,6.0,,,5.0,5.0,,,,,,,,,,8.5,12.000000000000021,0.708333333333332,60.00000000000011,12.000000000000021,0.708333333333332,60.00000000000011,12.000000000000021,0.708333333333332,60.00000000000011,12.000000000000021,0.708333333333332,0.0,1140.0,1200.0,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,s,20:00:00,21:00:00,59.99999999999995,6.0,,,6.0,6.0,,,,,,,,,,8.5,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,0.0,1200.0,1260.0,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
,1,2024-01-08,2024/02,,,,,,0.0,,,,,,,,,,,,,,,8.5,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,s,18:00:00,19:00:00,59.99999999999995,6.0,,,5.0,5.0,,,,,,,,,,8.5,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,0.0,1080.0,1140.0,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,s,13:15:00,14:00:00,45.0,6.0,,,2.0,2.0,,,,15.0,,,Wartungsplan,,,8.5,22.5,0.37777777777777777,45.0,22.5,0.37777777777777777,30.0,15.0,0.5666666666666667,30.0,15.0,0.5666666666666667,0.0,795.0,840.0,wartungsplan,wartungsplan
,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,R 05,Vakuum Probleme. Robtech informiert,,,,,,,,,,,,,,,0.0,,,vakuum probleme. robtech informiert,vakuum probleme. robtech informiert
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,f,06:00:00,07:00:00,60.00000000000003,5.0,,,3.0,3.0,,25.0,,,,R 05,Vakuum Probleme. Robtech informiert,,,8.5,20.00000000000001,0.42499999999999977,60.00000000000003,20.00000000000001,0.42499999999999977,35.00000000000003,11.666666666666677,0.728571428571428,35.00000000000003,11.666666666666677,0.728571428571428,0.0,360.0,420.0,vakuum probleme. robtech informiert,vakuum probleme. robtech informiert
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,f,07:00:00,08:00:00,59.99999999999995,5.0,,,6.0,6.0,,,,,,,,,,8.5,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,59.99999999999995,9.999999999999991,0.8500000000000008,0.0,420.0,480.0,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,f,08:00:00,09:00:00,60.00000000000003,5.0,,,6.0,6.0,,,,,,,,,,8.5,10.000000000000005,0.8499999999999995,60.00000000000003,10.000000000000005,0.8499999999999995,60.00000000000003,10.000000000000005,0.8499999999999995,60.00000000000003,10.000000000000005,0.8499999999999995,0.0,480.0,540.0,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,f,09:30:00,10:00:00,30.000000000000053,5.0,,,3.0,3.0,,,,,,,,,,8.5,10.000000000000018,0.8499999999999985,30.000000000000053,10.000000000000018,0.8499999999999985,30.000000000000053,10.000000000000018,0.8499999999999985,30.000000000000053,10.000000000000018,0.8499999999999985,0.0,570.0,600.0,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,f,10:00:00,11:00:00,59.99999999999995,5.0,1.0,,3.0,4.0,,20.0,,,,OP 120.1,Querprofil nicht nah genug an Trapezblech gefahren. Robtech informiert,,,8.5,14.999999999999988,0.5666666666666671,59.99999999999995,14.999999999999988,0.5666666666666671,39.99999999999995,9.999999999999988,0.8500000000000011,39.99999999999995,9.999999999999988,0.8500000000000011,0.0,600.0,660.0,querprofil nicht nah genug an trapezblech gefahren. robtech informiert,querprofil nicht nah genug an trapezblech gefahren. robtech informiert
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,f,11:00:00,12:00:00,60.00000000000003,5.0,,,3.0,3.0,,30.0,,,,OP 120.1,Querprofil nicht nah genug an Trapezblech gefahren. Robtech informiert,,,8.5,20.00000000000001,0.42499999999999977,60.00000000000003,20.00000000000001,0.42499999999999977,30.00000000000003,10.000000000000009,0.8499999999999992,30.00000000000003,10.000000000000009,0.8499999999999992,0.0,660.0,720.0,querprofil nicht nah genug an trapezblech gefahren. robtech informiert,querprofil nicht nah genug an trapezblech gefahren. robtech informiert
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,f,12:00:00,13:15:00,75.00000000000006,5.0,1.0,,3.0,4.0,,30.0,,,,OP 120.1,Heftpunkte für QT oben nachteachen durch Robtech,,,8.5,18.750000000000014,0.453333333333333,75.00000000000006,18.750000000000014,0.453333333333333,45.00000000000006,11.250000000000014,0.7555555555555546,45.00000000000006,11.250000000000014,0.7555555555555546,0.0,720.0,795.0,heftpunkte für qt oben nachteachen durch robtech,heftpunkte für qt oben nachteachen durch robtech
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
,1,2024-01-08,2024/02,,,,,,0.0,,,,,,,,,,,,,,,8.5,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,,,,
,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-08,1,2024-01-08,2024/02,,,s,21:00:00,21:45:00,45.0,6.0,,,3.0,3.0,,,,10.0,,,"Aufräumen,Werkzeug wegpacken",,,8.5,15.0,0.5666666666666667,45.0,15.0,0.5666666666666667,35.0,11.666666666666666,0.7285714285714286,35.0,11.666666666666666,0.7285714285714286,0.0,1260.0,1305.0,"aufräumen,werkzeug wegpacken","aufräumen,werkzeug wegpacken"
2024-01-08,1,2024-01-08,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,s,13:15:00,14:00:00,45.0,2.0,,,,,,,,60.0,,,Anlage reinigung und Wartung,,,8.5,0.0,0%,45.0,0.0,0%,-15.0,0.0,0%,-15.0,0.0,0%,0.0,795.0,840.0,anlage reinigung und wartung,anlage reinigung und wartung
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,s,14:00:00,15:00:00,59.99999999999995,2.0,,,,,,,,60.0,,,Anlage reinigung und Wartung,,,8.5,0.0,0%,59.99999999999995,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,840.0,900.0,anlage reinigung und wartung,anlage reinigung und wartung
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,s,15:00:00,16:00:00,59.99999999999995,2.0,,,,,,,,60.0,,,Anlage reinigung und Wartung,,,8.5,0.0,0%,59.99999999999995,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,900.0,960.0,anlage reinigung und wartung,anlage reinigung und wartung
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,s,16:00:00,17:00:00,60.00000000000011,2.0,,,,,,,,60.0,,,Anlage reinigung und Wartung,,,8.5,0.0,0%,60.00000000000011,0.0,0%,1.0658141036401503e-13,0.0,0%,1.0658141036401503e-13,0.0,0%,0.0,960.0,1020.0,anlage reinigung und wartung,anlage reinigung und wartung
,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,s,17:00:00,17:30:00,29.999999999999893,2.0,,,,,,,,60.0,,,Anlage reinigung und Wartung,,,8.5,0.0,0%,29.999999999999893,0.0,0%,-30.000000000000107,0.0,0%,-30.000000000000107,0.0,0%,0.0,1020.0,1050.0,anlage reinigung und wartung,anlage reinigung und wartung
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,s,18:00:00,19:00:00,59.99999999999995,2.0,,,,,,,,60.0,,,Anlage reinigung und Wartung,,,8.5,0.0,0%,59.99999999999995,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,1080.0,1140.0,anlage reinigung und wartung,anlage reinigung und wartung
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,s,19:00:00,20:00:00,60.00000000000011,2.0,,,,,,,,60.0,,,Anlage reinigung und Wartung,,,8.5,0.0,0%,60.00000000000011,0.0,0%,1.0658141036401503e-13,0.0,0%,1.0658141036401503e-13,0.0,0%,0.0,1140.0,1200.0,anlage reinigung und wartung,anlage reinigung und wartung
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,s,20:00:00,21:00:00,59.99999999999995,2.0,,,,,,,,60.0,,,Material beladen und Anlage voll gefahren,,,8.5,0.0,0%,59.99999999999995,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,1200.0,1260.0,material beladen und anlage voll gefahren,material beladen und anlage voll gefahren
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
,2,2024-01-09,2024/02,,,,,,0.0,,,,,,,,,,,,,,,8.5,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,"Anlage leer gelaufen, kein Material für produzierte Eckrungen, keine Eckrungen für verfügbare Trapez- Bleche",,,,,,,,,,,,,,,0.0,,,"anlage leer gelaufen, kein material für produzierte eckrungen, keine eckrungen für verfügbare trapez- bleche","anlage leer gelaufen, kein material für produzierte eckrungen, keine eckrungen für verfügbare trapez- bleche"
2024-01-09,2,2024-01-09,2024/02,,,f,04:45:00,06:00:00,75.00000000000001,4.0,,,3.0,3.0,,,,15.0,,,Wartungsplan,,,8.5,25.000000000000004,0.33999999999999997,75.00000000000001,25.000000000000004,0.33999999999999997,60.000000000000014,20.000000000000004,0.42499999999999993,60.000000000000014,20.000000000000004,0.42499999999999993,0.0,285.0,360.0,wartungsplan,wartungsplan
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,f,06:00:00,07:00:00,60.00000000000003,4.0,,,5.0,5.0,,,,,,,,,,8.5,12.000000000000005,0.708333333333333,60.00000000000003,12.000000000000005,0.708333333333333,60.00000000000003,12.000000000000005,0.708333333333333,60.00000000000003,12.000000000000005,0.708333333333333,0.0,360.0,420.0,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,f,07:00:00,08:00:00,59.99999999999995,4.0,,,5.0,5.0,,,,,,,,,,8.5,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,59.99999999999995,11.99999999999999,0.7083333333333339,0.0,420.0,480.0,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,f,08:00:00,09:00:00,60.00000000000003,4.0,,,4.0,4.0,,,,,,,,,,8.5,15.000000000000007,0.5666666666666664,60.00000000000003,15.000000000000007,0.5666666666666664,60.00000000000003,15.000000000000007,0.5666666666666664,60.00000000000003,15.000000000000007,0.5666666666666664,0.0,480.0,540.0,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,f,09:30:00,10:00:00,30.000000000000053,4.0,,,2.0,2.0,,,,,,,,,,8.5,15.000000000000027,0.5666666666666657,30.000000000000053,15.000000000000027,0.5666666666666657,30.000000000000053,15.000000000000027,0.5666666666666657,30.000000000000053,15.000000000000027,0.5666666666666657,0.0,570.0,600.0,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,f,10:00:00,11:00:00,59.99999999999995,4.0,,,4.0,4.0,,,,,,,,,,8.5,14.999999999999988,0.5666666666666671,59.99999999999995,14.999999999999988,0.5666666666666671,59.99999999999995,14.999999999999988,0.5666666666666671,59.99999999999995,14.999999999999988,0.5666666666666671,0.0,600.0,660.0,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,f,11:00:00,12:00:00,60.00000000000003,4.0,,,4.0,4.0,,,,,,,,,,8.5,15.000000000000007,0.5666666666666664,60.00000000000003,15.000000000000007,0.5666666666666664,60.00000000000003,15.000000000000007,0.5666666666666664,60.00000000000003,15.000000000000007,0.5666666666666664,0.0,660.0,720.0,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,f,12:00:00,13:15:00,75.00000000000006,4.0,,,2.0,2.0,,,,45.0,,,Reinigung,,,8.5,37.50000000000003,0.2266666666666665,75.00000000000006,37.50000000000003,0.2266666666666665,30.000000000000057,15.000000000000028,0.5666666666666655,30.000000000000057,15.000000000000028,0.5666666666666655,1.0,720.0,795.0,reinigung,reinigung
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,s,21:00:00,21:45:00,45.0,2.0,,,,,,,,15.0,,,Anlage voll fahren,,,8.5,0.0,0%,45.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,1260.0,1305.0,anlage voll fahren,anlage voll fahren
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-09,2,2024-01-09,2024/02,,,,,,,,,,,,,,,30.0,,,"Aufräumen,Werkzeug wegpacken",,,,,,,,,,,,,,,0.0,,,"aufräumen,werkzeug wegpacken","aufräumen,werkzeug wegpacken"
,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
,2,2024-01-09,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
,2,2024-01-09,2024/02,,,,,,0.0,,,,,,,,,,,,,,,8.5,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,0.0,0%,0.0,,,,
2024-01-10,3,2024-01-10,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-01-10,3,2024-01-10,2024/02,,,s,14:00:00,15:00:00,59.99999999999995,5.0,,,1.0,1.0,,45.0,,,,OP 130.2,"Spanner öffen QT unten,Signal kommt nicht an",,,8.5,59.99999999999995,0.14166666666666677,59.99999999999995,59.99999999999995,0.14166666666666677,14.99999999999995,14.99999999999995,0.5666666666666685,14.99999999999995,14.99999999999995,0.5666666666666685,0.0,840.0,900.0,"spanner öffen qt unten,signal kommt nicht an","spanner öffen qt unten,signal kommt nicht an"
2024-01-10,3,2024-01-10,2024/02,,,,,,,,,,,,,,,,,OP 120.2,Störung Schlitten position,,,,,,,,,,,,,,,0.0,,,störung schlitten position,störung schlitten position
2024-01-10,3,2024-01-10,2024/02,,,,,,,,,,,,,,,,,,Robotechniker in der Anlage,,,,,,,,,,,,,,,0.0,,,robotechniker in der anlage,robotechniker in der anlage
2024-01-10,3,2024-01-10,2024/02,,,s,15:00:00,16:00:00,59.99999999999995,5.0,,2,,2.0,,10.0,,,,,Robotechniker in der Anlage,,,8.5,29.999999999999975,0.28333333333333355,59.99999999999995,29.999999999999975,0.28333333333333355,19.99999999999995,9.999999999999975,0.8500000000000021,19.99999999999995,9.999999999999975,0.8500000000000021,0.0,900.0,960.0,robotechniker in der anlage,robotechniker in der anlage
2024-01-10,3,2024-01-10,2024/02,,,,,,,,,,,,,30.0,,,,,Anlage voll fahren,,,,,,,,,,,,,,,0.0,,,anlage voll fahren,anlage voll fahren
2024-01-10,3,2024-01-10,2024/02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
