Datum,Wochentag,KW,DatumNEU,Jahr,Monat,Tag,Quartal,Schicht,Zeit von,Zeit bis,Dauer Arbeits-zeit,Anzahl MA,Menge N.i. O.,Menge i. O. L4,Menge i. O. L5,MengeGesamtNIO,Dauer Org-Mangel,Dauer Anlagen-Ausfall,Störung aufgrund Vormaterial,Dauer Anlagen-Ausfall intern,Dauer Logistik- Defizite,Station/ OP,Bemerkung,Anzahl/ Std.,Sollzeit/ Stück (Min),Zeit_von_min,Zeit_bis_min,Station/ OP_raw,Station/ OP_1,Station/ OP_2,Fehlercode,Bemerkung_norm,Bemerkung_std,Störfall,Anzahl Störfälle Zeitfenster
2024-01-11,4,2024/02,2024-01-11,2024,1,11,1,f,04:45:00,06:00:00,75.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,8.5,285.0,360.0,,,,,wartungsplan,wartungsplan,J,2
2024-01-11,4,2024/02,2024-01-11,2024,1,11,1,f,06:00:00,07:00:00,60.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,OP 130,OP passiv geschaltet,0.0,8.5,360.0,420.0,OP 130,OP 130,,,op passiv geschaltet,op passiv geschaltet,J,1
2024-01-11,4,2024/02,2024-01-11,2024,1,11,1,f,07:00:00,08:00:00,60.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,OP 130,Störungsbehebung durch Robtech,0.0,8.5,420.0,480.0,OP 130,OP 130,,,störungsbehebung durch robtech,störungsbehebung durch robtech,J,1
2024-01-11,4,2024/02,2024-01-11,2024,1,11,1,f,08:00:00,09:00:00,60.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,480.0,540.0,,,,,,,N,0
2024-01-11,4,2024/02,2024-01-11,2024,1,11,1,f,09:30:00,10:00:00,30.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,570.0,600.0,,,,,,,N,0
2024-01-11,4,2024/02,2024-01-11,2024,1,11,1,f,10:00:00,11:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,600.0,660.0,,,,,,,N,0
2024-01-11,4,2024/02,2024-01-11,2024,1,11,1,f,11:00:00,12:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,5.0,0.0,0.0,0.0,R 06,Probleme mit Stromdüse,0.0,8.5,660.0,720.0,R 06,R 06,,,probleme mit stromdüse,probleme mit stromdüse,J,1
2024-01-11,4,2024/02,2024-01-11,2024,1,11,1,f,12:00:00,13:15:00,75.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,15.0,0.0,,Reinigen,0.0,0.0,720.0,795.0,,,,,reinigen,reinigen,J,3
2024-01-11,4,2024/02,2024-01-11,2024,1,11,1,f,12:00:00,13:15:00,75.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,10.0,0.0,0.0,R 07,Probleme mit Schweißdraht,0.0,0.0,720.0,795.0,R 07,R 07,,,probleme mit schweißdraht,probleme mit schweißdraht,J,3
2024-01-11,4,2024/02,2024-01-11,2024,1,11,1,f,12:00:00,13:15:00,75.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,R 06,"Collisionsabfrage, Kontraktrohr zu nah an STW ",0.0,8.5,720.0,795.0,R 06,R 06,,,"collisionsabfrage, kontraktrohr zu nah an stw","collisionsabfrage, kontraktrohr zu nah an stw",J,3
2024-01-11,4,2024/02,2024-01-11,2024,1,11,1,s,13:15:00,14:00:00,45.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,8.5,795.0,840.0,,,,,wartungsplan,wartungsplan,J,1
2024-01-11,4,2024/02,2024-01-11,2024,1,11,1,s,14:00:00,15:00:00,60.0,5.0,0.0,0.0,4.0,4.0,0.0,20.0,0.0,0.0,0.0,OP 70,Störung Knoten 3 holen,0.0,8.5,840.0,900.0,OP 70,OP 70,,,störung knoten 3 holen,störung knoten 3 holen,J,1
2024-01-11,4,2024/02,2024-01-11,2024,1,11,1,s,15:00:00,16:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,900.0,960.0,,,,,,,N,0
2024-01-11,4,2024/02,2024-01-11,2024,1,11,1,s,16:00:00,17:00:00,60.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,960.0,1020.0,,,,,,,N,0
2024-01-11,4,2024/02,2024-01-11,2024,1,11,1,s,17:00:00,17:30:00,30.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,,Warte auf Eckrungen,0.0,8.5,1020.0,1050.0,,,,,warte auf eckrungen,warten auf eckrungen,J,1
2024-01-11,4,2024/02,2024-01-11,2024,1,11,1,s,18:00:00,19:00:00,60.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1080.0,1140.0,,,,,,,N,0
2024-01-11,4,2024/02,2024-01-11,2024,1,11,1,s,19:00:00,20:00:00,60.0,5.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1140.0,1200.0,,,,,,,N,0
2024-01-11,4,2024/02,2024-01-11,2024,1,11,1,s,20:00:00,21:00:00,60.0,5.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1200.0,1260.0,,,,,,,N,0
2024-01-11,4,2024/02,2024-01-11,2024,1,11,1,s,21:00:00,21:45:00,45.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,"Aufräumen,Werkzeug wegpacken",0.0,8.5,1260.0,1305.0,,,,,"aufräumen,werkzeug wegpacken","aufräumen,werkzeug wegpacken",J,1
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,f,04:45:00,06:00:00,75.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0,,"Trapezbleche beladen,Eckrungen holen",0.0,0.0,285.0,360.0,,,,,"trapezbleche beladen,eckrungen holen","trapezbleche beladen,eckrungen holen",J,2
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,f,04:45:00,06:00:00,75.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,8.5,285.0,360.0,,,,,wartungsplan,wartungsplan,J,2
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,f,06:00:00,07:00:00,60.0,6.0,0.0,2.0,3.0,5.0,0.0,10.0,0.0,0.0,0.0,,Anlage voll fahren,0.0,8.5,360.0,420.0,,,,,anlage voll fahren,anlage voll fahren,J,1
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,f,07:00:00,08:00:00,60.0,7.0,0.0,0.0,6.0,6.0,0.0,15.0,0.0,0.0,0.0,R 07,Störung Drahtvorderung,0.0,8.5,420.0,480.0,R 07,R 07,,,störung drahtvorderung,störung drahtvorderung,J,1
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,f,08:00:00,09:00:00,60.0,7.0,0.0,0.0,4.0,4.0,0.0,10.0,0.0,0.0,0.0,R 06,Kollisionschutz mehrmals ausgelöst,0.0,8.5,480.0,540.0,R 06,R 06,,,kollisionschutz mehrmals ausgelöst,kollisionschutz mehrmals ausgelöst,J,1
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,f,09:30:00,10:00:00,30.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,570.0,600.0,,,,,,,N,0
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,f,10:00:00,11:00:00,60.0,7.0,0.0,0.0,6.0,6.0,0.0,10.0,0.0,0.0,0.0,R 06,"Brenner krumm,Brenner getauscht",0.0,0.0,600.0,660.0,R 06,R 06,,,"brenner krumm,brenner getauscht","brenner krumm,brenner getauscht",J,2
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,f,10:00:00,11:00:00,60.0,7.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,Zwei STW von draußen komplettiert,0.0,8.5,600.0,660.0,,,,,zwei stw von draußen komplettiert,zwei stw von draußen komplettiert,J,2
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,f,11:00:00,12:00:00,60.0,7.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,660.0,720.0,,,,,,,N,0
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,f,12:00:00,13:15:00,75.0,7.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,720.0,795.0,,,,,,,N,0
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,s,13:15:00,14:00:00,45.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,8.5,795.0,840.0,,,,,wartungsplan,wartungsplan,J,1
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,s,14:00:00,15:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,840.0,900.0,,,,,,,N,0
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,s,15:00:00,16:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,900.0,960.0,,,,,,,N,0
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,s,16:00:00,17:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,960.0,1020.0,,,,,,,N,0
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,s,17:00:00,17:30:00,30.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1020.0,1050.0,,,,,,,N,0
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,s,18:00:00,19:00:00,60.0,5.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,R 06,Kollisionsstörung,0.0,8.5,1080.0,1140.0,R 06,R 06,,,kollisionsstörung,kollisionsstörung,J,1
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,s,19:00:00,20:00:00,60.0,5.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1140.0,1200.0,,,,,,,N,0
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,s,20:00:00,21:00:00,60.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,,"Trapezbleche auffüllen 054 - 285, warten auf Staplerfahrer",0.0,0.0,1200.0,1260.0,,,,,"trapezbleche auffüllen 054 - 285, warten auf staplerfahrer","trapezbleche auffüllen 054 - 285, warten auf staplerfahrer",J,1
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,s,21:00:00,21:45:00,45.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,,"Trapezbleche auffüllen 054 - 285, warten auf Staplerfahrer",0.0,0.0,1260.0,1305.0,,,,,"trapezbleche auffüllen 054 - 285, warten auf staplerfahrer","trapezbleche auffüllen 054 - 285, warten auf staplerfahrer",J,2
2024-01-15,1,2024/03,2024-01-15,2024,1,15,1,s,21:00:00,21:45:00,45.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,Anlage leer gelaufen auffüllen,0.0,0.0,1260.0,1305.0,,,,,anlage leer gelaufen auffüllen,"anlage leer gelaufen, auffüllen",J,2
2024-01-16,2,2024/03,2024-01-16,2024,1,16,1,f,04:45:00,06:00:00,75.0,8.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,8.5,285.0,360.0,,,,,wartungsplan,wartungsplan,J,1
2024-01-16,2,2024/03,2024-01-16,2024,1,16,1,f,06:00:00,07:00:00,60.0,8.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,360.0,420.0,,,,,,,N,0
2024-01-16,2,2024/03,2024-01-16,2024,1,16,1,f,07:00:00,08:00:00,60.0,8.0,0.0,4.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,OP 130.2,"Veriegelung unten geht nicht auf,Robotechniker informiert",0.0,8.5,420.0,480.0,OP 130.2,OP 130.2,,,"veriegelung unten geht nicht auf,robotechniker informiert","veriegelung unten geht nicht auf,robotechniker informiert",J,1
2024-01-16,2,2024/03,2024-01-16,2024,1,16,1,f,08:00:00,09:00:00,60.0,8.0,0.0,0.0,3.0,3.0,0.0,10.0,0.0,0.0,0.0,OP 25,Störung Stiftzieher,0.0,0.0,480.0,540.0,OP 25,OP 25,,,störung stiftzieher,störung stiftzieher,J,2
2024-01-16,2,2024/03,2024-01-16,2024,1,16,1,f,08:00:00,09:00:00,60.0,8.0,0.0,0.0,3.0,3.0,0.0,10.0,0.0,0.0,0.0,R 07,Störung Schweißdraht,0.0,8.5,480.0,540.0,R 07,R 07,,,störung schweißdraht,störung schweißdraht,J,2
2024-01-16,2,2024/03,2024-01-16,2024,1,16,1,f,09:30:00,10:00:00,30.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,"Bleche 515409230 ausgetauscht,QS informiert",0.0,0.0,570.0,600.0,,,,,"bleche 515409230 ausgetauscht,qs informiert","bleche 515409230 ausgetauscht,qs informiert",J,2
2024-01-16,2,2024/03,2024-01-16,2024,1,16,1,f,09:30:00,10:00:00,30.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,OP 25,Störung Stiftzieher,0.0,8.5,570.0,600.0,OP 25,OP 25,,,störung stiftzieher,störung stiftzieher,J,2
2024-01-16,2,2024/03,2024-01-16,2024,1,16,1,f,10:00:00,11:00:00,60.0,7.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,600.0,660.0,,,,,,,N,0
2024-01-16,2,2024/03,2024-01-16,2024,1,16,1,f,11:00:00,12:00:00,60.0,7.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,660.0,720.0,,,,,,,N,0
2024-01-16,2,2024/03,2024-01-16,2024,1,16,1,f,12:00:00,13:15:00,75.0,7.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,720.0,795.0,,,,,,,N,0
2024-01-16,2,2024/03,2024-01-16,2024,1,16,1,s,13:15:00,14:00:00,45.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,8.5,795.0,840.0,,,,,wartungsplan,wartungsplan,J,1
2024-01-16,2,2024/03,2024-01-16,2024,1,16,1,s,14:00:00,15:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,840.0,900.0,,,,,,,N,0
2024-01-16,2,2024/03,2024-01-16,2024,1,16,1,s,15:00:00,16:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,900.0,960.0,,,,,,,N,0
2024-01-16,2,2024/03,2024-01-16,2024,1,16,1,s,16:00:00,17:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,960.0,1020.0,,,,,,,N,0
2024-01-16,2,2024/03,2024-01-16,2024,1,16,1,s,17:00:00,17:30:00,30.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1020.0,1050.0,,,,,,,N,0
2024-01-16,2,2024/03,2024-01-16,2024,1,16,1,s,18:00:00,19:00:00,60.0,5.0,0.0,0.0,4.0,4.0,0.0,20.0,0.0,0.0,0.0,,"Kranvernbedienung ausgefallen, Elektriker informiert",0.0,8.5,1080.0,1140.0,,,,,"kranvernbedienung ausgefallen, elektriker informiert","kranvernbedienung ausgefallen, elektriker informiert",J,1
2024-01-16,2,2024/03,2024-01-16,2024,1,16,1,s,19:00:00,20:00:00,60.0,5.0,0.0,0.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,R 06,Probleme mit Stromdüse,0.0,8.5,1140.0,1200.0,R 06 / R 07,R 06,R 07,,probleme mit stromdüse,probleme mit stromdüse,J,1
2024-01-16,2,2024/03,2024-01-16,2024,1,16,1,s,20:00:00,21:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1200.0,1260.0,,,,,,,N,0
2024-01-16,2,2024/03,2024-01-16,2024,1,16,1,s,21:00:00,21:45:00,45.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,Reinigen,0.0,0.0,1260.0,1305.0,,,,,reinigen,reinigen,J,1
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,f,04:45:00,06:00:00,75.0,6.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,OP 130.2,"QT unten bleibt nicht fixiert,rutscht immer wieder ab",0.0,0.0,285.0,360.0,OP 130.2,OP 130.2,,,"qt unten bleibt nicht fixiert,rutscht immer wieder ab","qt unten bleibt nicht fixiert,rutscht immer wieder ab",J,3
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,f,04:45:00,06:00:00,75.0,6.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,10.0,,"Warte auf Rungen,Alius hat Rungen falsch gebucht",0.0,0.0,285.0,360.0,,,,,"warte auf rungen,alius hat rungen falsch gebucht","warte auf rungen,alius hat rungen falsch gebucht",J,3
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,f,04:45:00,06:00:00,75.0,6.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,8.5,285.0,360.0,,,,,wartungsplan,wartungsplan,J,3
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,f,06:00:00,07:00:00,60.0,6.0,0.0,4.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,OP 130.2,Robotechniker wegen QT unten in der Anlage,0.0,0.0,360.0,420.0,OP 130.2,OP 130.2,,,robotechniker wegen qt unten in der anlage,robotechniker wegen qt unten in der anlage,J,2
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,f,06:00:00,07:00:00,60.0,6.0,0.0,4.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,R 06,Neu geteacht bei L4 wegen dauern Kollision,0.0,8.5,360.0,420.0,R 06,R 06,,,neu geteacht bei l4 wegen dauern kollision,neu geteacht bei l4 wegen dauern kollision,J,2
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,f,07:00:00,08:00:00,60.0,6.0,0.0,4.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,,Anlage voll fahren,0.0,8.5,420.0,480.0,,,,,anlage voll fahren,anlage voll fahren,J,2
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,f,07:00:00,08:00:00,60.0,6.0,0.0,4.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,R 07,Störung Schweißdraht,0.0,0.0,420.0,480.0,R 07,R 07,,,störung schweißdraht,störung schweißdraht,J,2
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,f,08:00:00,09:00:00,60.0,6.0,0.0,3.0,2.0,5.0,0.0,10.0,0.0,0.0,0.0,R 07,Kontaktrohr fest gebrannt,0.0,8.5,480.0,540.0,R 07,R 07,,,kontaktrohr fest gebrannt,kontaktrohr fest gebrannt,J,1
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,f,09:30:00,10:00:00,30.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,570.0,600.0,,,,,,,N,0
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,f,10:00:00,11:00:00,60.0,6.0,0.0,2.0,2.0,4.0,0.0,20.0,0.0,0.0,0.0,R 06,Schweißdraht Faß getauscht,0.0,8.5,600.0,660.0,R 06,R 06,,,schweißdraht faß getauscht,schweißdraht faß getauscht,J,1
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,f,11:00:00,12:00:00,60.0,6.0,0.0,0.0,3.0,3.0,0.0,20.0,0.0,0.0,0.0,OP 120.2,"Störung Schrittkette,Robotechniker in der Anlage",0.0,8.5,660.0,720.0,OP 120.2,OP 120.2,,,"störung schrittkette,robotechniker in der anlage","störung schrittkette,robotechniker in der anlage",J,1
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,f,12:00:00,13:15:00,75.0,6.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,720.0,795.0,,,,,,,N,0
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,s,13:15:00,14:00:00,45.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,8.5,795.0,840.0,,,,,wartungsplan,wartungsplan,J,1
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,s,14:00:00,15:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,STW MT Komplettiert,1.0,8.5,840.0,900.0,,,,,stw mt komplettiert,stw mt komplettiert,J,1
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,s,15:00:00,16:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,900.0,960.0,,,,,,,N,0
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,s,16:00:00,17:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,960.0,1020.0,,,,,,,N,0
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,s,17:00:00,17:30:00,30.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1020.0,1050.0,,,,,,,N,0
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,s,18:00:00,19:00:00,60.0,5.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1080.0,1140.0,,,,,,,N,0
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,s,19:00:00,20:00:00,60.0,5.0,0.0,5.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,R 06,"Brenner Kollision gefahren defekt, neuen Brenner montiert, Robtech informiert",0.0,8.5,1140.0,1200.0,R 06,R 06,,,"brenner kollision gefahren defekt, neuen brenner montiert, robtech informiert","brenner kollision gefahren defekt, neuen brenner montiert, robtech informiert",J,1
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,s,20:00:00,21:00:00,60.0,5.0,0.0,4.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,R 06,Probleme mit Stromdüse / Schweißdraht,0.0,8.5,1200.0,1260.0,R 06,R 06,,,probleme mit stromdüse / schweißdraht,probleme mit stromdüse / schweißdraht,J,1
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,s,21:00:00,21:45:00,45.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,,Reinigen,0.0,0.0,1260.0,1305.0,,,,,reinigen,reinigen,J,2
2024-01-17,3,2024/03,2024-01-17,2024,1,17,1,s,21:00:00,21:45:00,45.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,,warten auf Staplerfahrer zum auffüllen von Material,0.0,8.5,1260.0,1305.0,,,,,warten auf staplerfahrer zum auffüllen von material,warten auf staplerfahrer zum auffüllen von material,J,2
2024-01-18,4,2024/03,2024-01-18,2024,1,18,1,f,04:45:00,06:00:00,75.0,6.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,8.5,285.0,360.0,,,,,wartungsplan,wartungsplan,J,1
2024-01-18,4,2024/03,2024-01-18,2024,1,18,1,f,06:00:00,07:00:00,60.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,360.0,420.0,,,,,,,N,0
2024-01-18,4,2024/03,2024-01-18,2024,1,18,1,f,07:00:00,08:00:00,60.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,420.0,480.0,,,,,,,N,0
2024-01-18,4,2024/03,2024-01-18,2024,1,18,1,f,08:00:00,09:00:00,60.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,480.0,540.0,,,,,,,N,0
2024-01-18,4,2024/03,2024-01-18,2024,1,18,1,f,09:30:00,10:00:00,30.0,6.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,570.0,600.0,,,,,,,N,0
2024-01-18,4,2024/03,2024-01-18,2024,1,18,1,f,10:00:00,11:00:00,60.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,600.0,660.0,,,,,,,N,0
2024-01-18,4,2024/03,2024-01-18,2024,1,18,1,f,11:00:00,12:00:00,60.0,8.0,0.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,660.0,720.0,,,,,,,N,0
2024-01-18,4,2024/03,2024-01-18,2024,1,18,1,f,12:00:00,13:15:00,75.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,720.0,795.0,,,,,,,N,0
2024-01-18,4,2024/03,2024-01-18,2024,1,18,1,s,13:15:00,14:00:00,45.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,15.0,0.0,,Wartungsplan,0.0,8.5,795.0,840.0,,,,,wartungsplan,wartungsplan,J,1
2024-01-18,4,2024/03,2024-01-18,2024,1,18,1,s,14:00:00,15:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,840.0,900.0,,,,,,,N,0
2024-01-18,4,2024/03,2024-01-18,2024,1,18,1,s,15:00:00,16:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,900.0,960.0,,,,,,,N,0
2024-01-18,4,2024/03,2024-01-18,2024,1,18,1,s,16:00:00,17:00:00,60.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,960.0,1020.0,,,,,,,N,0
2024-01-18,4,2024/03,2024-01-18,2024,1,18,1,s,17:00:00,17:30:00,30.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1020.0,1050.0,,,,,,,N,0
2024-01-18,4,2024/03,2024-01-18,2024,1,18,1,s,18:00:00,19:00:00,60.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0,,Warten auf Trapezbleche ,0.0,8.5,1080.0,1140.0,,,,,warten auf trapezbleche,warten auf trapezbleche,J,1
2024-01-18,4,2024/03,2024-01-18,2024,1,18,1,s,19:00:00,20:00:00,60.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1140.0,1200.0,,,,,,,N,0
2024-01-18,4,2024/03,2024-01-18,2024,1,18,1,s,20:00:00,21:00:00,60.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1200.0,1260.0,,,,,,,N,0
